mmsi,timestamp,lat,lon,speed,time_diff,suspicious_gap,is_fishing,previous_fishing,next_fishing,hidden_fishing
133477006,2024-01-28 01:33:00,36.35361692216708,32.34742150582764,3.04,129.0,True,True,True,True,True
133477006,2024-01-31 11:00:00,34.622913107578604,15.934102427733276,11.23,166.0,True,False,True,True,True
133477006,2024-02-04 01:17:00,35.048428058133375,31.014980196705125,2.14,79.0,True,True,True,True,True
133477006,2024-02-04 03:13:00,40.35385827010668,18.72270743415357,3.1,116.0,True,True,True,True,True
133477006,2024-02-06 06:22:00,33.144556619203165,31.60564132568584,5.39,105.0,True,False,True,True,True
133477006,2024-02-09 03:49:00,39.77941878742882,2.517567081641566,10.63,35.0,True,False,True,True,True
133477006,2024-02-10 10:20:00,37.97054630714166,26.08734092961521,9.71,190.0,True,False,True,True,True
133477006,2024-02-13 01:57:00,34.106099742573285,34.10349898296285,2.26,135.0,True,True,True,True,True
133477006,2024-02-15 04:11:00,39.63749702847038,25.35501335263506,11.93,43.0,True,False,True,True,True
133477006,2024-02-17 00:48:00,38.75640195040255,30.2154053699213,13.96,202.0,True,False,True,True,True
133477006,2024-02-19 11:38:00,37.35033167960847,17.363501165139198,5.9,61.0,True,False,True,True,True
133477006,2024-02-25 16:37:00,34.13916635598747,34.09283940299465,12.45,132.0,True,False,True,True,True
133477006,2024-03-08 08:53:00,35.36872311045737,6.52208668875214,2.95,53.0,True,True,True,True,True
133477006,2024-03-13 07:24:00,42.32540297785727,12.192609430433372,3.17,60.0,True,True,True,True,True
133477006,2024-03-16 21:27:00,33.32559869841679,34.82757027984535,13.13,201.0,True,False,True,True,True
133477006,2024-03-21 01:12:00,35.61210038110695,24.75638696077138,11.96,88.0,True,False,True,True,True
133477006,2024-03-21 12:05:00,43.57589867357942,19.02667147661016,3.56,131.0,True,True,True,True,True
133477006,2024-03-21 13:52:00,36.9306141994582,8.892787342008743,2.18,107.0,True,True,True,True,True
133477006,2024-03-22 20:06:00,42.71895744367309,13.86847134442123,14.04,84.0,True,False,True,True,True
133477006,2024-03-23 01:56:00,40.67445895460008,0.1188095221848728,14.33,192.0,True,False,True,True,True
133477006,2024-03-24 06:54:00,35.9915067497865,11.825699844460818,12.56,198.0,True,False,True,True,True
133477006,2024-03-26 16:01:00,37.6615180919359,8.507580229409303,8.31,64.0,True,False,True,True,True
133477006,2024-03-27 06:37:00,35.07719589486366,24.68900487597404,10.01,95.0,True,False,True,True,True
133477006,2024-04-02 21:02:00,42.156232773788005,1.9113349200766248,11.31,78.0,True,False,True,True,True
133477006,2024-04-12 01:02:00,42.72231334998176,20.69168594655593,14.69,159.0,True,False,True,True,True
133477006,2024-04-12 17:16:00,39.787738588617465,0.8245259871655515,3.41,109.0,True,True,True,True,True
133477006,2024-04-12 18:44:00,34.80284800809116,-1.7980827271566948,3.09,88.0,True,True,True,True,True
133477006,2024-04-13 04:24:00,36.71372480303439,6.576037659201026,14.37,173.0,True,False,True,True,True
133477006,2024-04-14 17:59:00,42.268136464787176,23.518293177226106,5.3,146.0,True,False,True,True,True
133477006,2024-04-15 02:45:00,37.71541963030671,30.37835093822892,13.85,144.0,True,False,True,True,True
133477006,2024-04-16 20:58:00,44.39446369160973,33.87202729409232,8.67,168.0,True,False,True,True,True
133477006,2024-04-27 18:34:00,44.21690835572379,16.174226410243463,9.6,69.0,True,False,True,True,True
133477006,2024-05-04 19:31:00,43.37869430107254,7.944872455276107,5.4,110.0,True,False,True,True,True
133477006,2024-05-05 07:27:00,38.047967713620565,26.84564871104355,12.6,96.0,True,False,True,True,True
133477006,2024-05-06 02:41:00,36.52340308103672,19.977035228478663,3.04,112.0,True,True,True,True,True
133477006,2024-05-06 04:24:00,42.90677387214458,11.685812247548292,3.37,103.0,True,True,True,True,True
133477006,2024-05-10 19:38:00,39.38162647090471,26.29694949047593,2.28,185.0,True,True,True,True,True
133477006,2024-05-12 20:54:00,36.42045861228604,30.337374433473716,3.06,49.0,True,True,True,True,True
155183357,2024-01-12 10:22:00,37.04438054601692,10.104452661912113,5.7,43.0,True,False,True,True,True
155183357,2024-01-18 03:30:00,41.28559132537661,19.700975167824502,6.41,141.0,True,False,True,True,True
155183357,2024-01-20 04:37:00,42.10136040009091,-1.430347164168348,2.98,145.0,True,True,True,True,True
155183357,2024-01-23 12:58:00,35.94422124012066,2.099150395176557,7.04,154.0,True,False,True,True,True
155183357,2024-01-29 05:56:00,34.1348938344998,9.03127866601797,6.18,159.0,True,False,True,True,True
155183357,2024-02-03 00:48:00,39.09535477198858,4.464465143137019,3.03,208.0,True,True,True,True,True
155183357,2024-02-06 02:34:00,37.46801018835623,27.625347415814325,2.99,87.0,True,True,True,True,True
155183357,2024-02-09 03:51:00,34.78684910183915,30.920693296061412,10.24,93.0,True,False,True,True,True
155183357,2024-02-10 21:39:00,35.43072081521331,19.162724713016505,12.41,114.0,True,False,True,True,True
155183357,2024-02-11 06:16:00,44.90606057338091,21.87935200103841,10.42,111.0,True,False,True,True,True
155183357,2024-02-19 04:24:00,41.4599026050165,28.328737524500667,8.48,206.0,True,False,True,True,True
155183357,2024-02-19 11:01:00,42.021404755733215,5.123452111277311,2.03,199.0,True,True,True,True,True
155183357,2024-02-20 05:31:00,33.29194584693898,19.12300545163609,14.85,115.0,True,False,True,True,True
155183357,2024-02-20 09:29:00,41.03897966966042,12.134514665295164,3.13,122.0,True,True,True,True,True
155183357,2024-02-29 19:52:00,44.26186614401832,21.257097726980906,10.86,77.0,True,False,True,True,True
155183357,2024-03-05 15:10:00,35.49446870410677,8.345963081101612,8.11,146.0,True,False,True,True,True
155183357,2024-03-11 14:12:00,43.58006371165705,30.4166970062314,5.01,130.0,True,False,True,True,True
155183357,2024-03-11 18:12:00,41.65796491888169,19.22520285889496,14.52,103.0,True,False,True,True,True
155183357,2024-03-15 02:04:00,38.428380840174384,5.520729473974928,11.06,52.0,True,False,True,True,True
155183357,2024-03-15 12:28:00,34.3879820624322,-4.497637605835893,6.51,150.0,True,False,True,True,True
155183357,2024-03-21 04:28:00,38.95011723945144,11.241038079791643,7.12,114.0,True,False,True,True,True
155183357,2024-03-21 09:16:00,33.33469544278088,20.165377826079485,3.69,186.0,True,True,True,True,True
155183357,2024-03-21 16:02:00,40.2963251041766,9.078666958017417,8.43,105.0,True,False,True,True,True
155183357,2024-03-22 10:54:00,44.33490159605017,-0.4832351648083897,3.78,85.0,True,True,True,True,True
155183357,2024-03-22 12:13:00,41.02230166135337,29.649331280190736,2.71,79.0,True,True,True,True,True
155183357,2024-03-31 04:21:00,35.64861729167746,26.47251027230714,10.24,125.0,True,False,True,True,True
155183357,2024-04-05 10:41:00,43.9382185657238,9.658290840675964,5.03,134.0,True,False,True,True,True
155183357,2024-04-11 02:08:00,43.95484378013212,10.533533844910057,8.73,110.0,True,False,True,True,True
155183357,2024-04-14 02:19:00,42.54464188962618,0.1151196202501543,2.16,191.0,True,True,True,True,True
155183357,2024-04-14 03:32:00,35.92483994433372,28.42409602269685,2.21,73.0,True,True,True,True,True
155183357,2024-04-22 05:07:00,35.54970416553973,3.0191491758713696,7.47,96.0,True,False,True,True,True
155183357,2024-04-30 04:01:00,36.57593022227823,12.254185226023818,12.1,199.0,True,False,True,True,True
155183357,2024-05-05 12:49:00,44.11473188636766,19.322841838808863,3.34,142.0,True,True,True,True,True
155183357,2024-05-17 04:25:00,44.43938473358535,10.218577062090429,10.16,143.0,True,False,True,True,True
175005050,2024-01-02 02:42:00,35.07130935482729,-4.892081621236884,9.51,101.0,True,False,True,True,True
175005050,2024-01-08 10:16:00,42.22558082526828,2.673870378986451,14.2,108.0,True,False,True,True,True
175005050,2024-01-08 21:59:00,42.02773164808147,10.3822323308372,9.86,47.0,True,False,True,True,True
175005050,2024-01-10 12:08:00,33.505532843435944,-2.022955043560714,2.49,49.0,True,True,True,True,True
175005050,2024-01-20 02:51:00,44.52482182632983,25.63285438779238,2.98,159.0,True,True,True,True,True
175005050,2024-01-25 05:29:00,37.640484684527735,-2.902841569563697,8.98,178.0,True,False,True,True,True
175005050,2024-01-29 18:34:00,36.8872267929364,-2.979511740642458,14.5,101.0,True,False,True,True,True
175005050,2024-02-01 16:41:00,33.61977809806589,4.189670941035942,8.36,88.0,True,False,True,True,True
175005050,2024-02-05 04:00:00,39.81069640789795,14.946259370067544,2.41,95.0,True,True,True,True,True
175005050,2024-02-21 05:35:00,34.92454611829001,24.641821565807987,3.94,38.0,True,True,True,True,True
175005050,2024-02-24 12:33:00,38.63765185738418,13.674088452260833,10.82,108.0,True,False,True,True,True
175005050,2024-02-26 01:47:00,44.46401623804714,27.263038836467096,8.15,139.0,True,False,True,True,True
175005050,2024-02-26 08:45:00,37.9035481646314,26.294063259639117,2.95,186.0,True,True,True,True,True
175005050,2024-03-03 03:56:00,41.08523305412781,-2.9445606645478306,10.29,167.0,True,False,True,True,True
175005050,2024-03-03 12:02:00,44.50289227101989,11.080342977233226,11.23,132.0,True,False,True,True,True
175005050,2024-03-03 15:17:00,36.5045849496007,-2.150134389296004,13.79,125.0,True,False,True,True,True
175005050,2024-03-05 21:57:00,41.75863807810308,27.223396805427463,2.18,187.0,True,True,True,True,True
175005050,2024-03-05 22:54:00,40.82213542147522,1.2727448151145104,2.94,57.0,True,True,True,True,True
175005050,2024-03-07 17:30:00,42.4990299350575,0.1931370505823881,2.41,106.0,True,True,True,True,True
175005050,2024-03-07 20:29:00,34.39365959580147,2.4663563868315403,2.49,179.0,True,True,True,True,True
175005050,2024-03-09 18:56:00,41.367541905899024,18.15964441160354,3.93,56.0,True,True,True,True,True
175005050,2024-03-10 23:11:00,35.0730557521436,29.95792154363313,2.28,186.0,True,True,True,True,True
175005050,2024-03-11 05:11:00,36.43869534103252,12.416379237365518,3.71,59.0,True,True,True,True,True
175005050,2024-03-15 10:25:00,39.0426992865204,-1.1147015739707964,12.4,46.0,True,False,True,True,True
175005050,2024-03-16 11:27:00,40.98287938984295,26.85349375997038,9.47,159.0,True,False,True,True,True
175005050,2024-03-17 16:32:00,34.04633140709853,6.706420521644569,13.9,34.0,True,False,True,True,True
175005050,2024-03-17 20:49:00,37.89297726003279,1.6099712909800248,11.56,122.0,True,False,True,True,True
175005050,2024-03-24 23:10:00,44.831814948751465,24.77737478215546,9.42,31.0,True,False,True,True,True
175005050,2024-03-29 01:32:00,35.78407441538169,11.36109996551732,7.25,182.0,True,False,True,True,True
175005050,2024-04-04 13:23:00,44.91609643540997,2.509791834249372,7.14,60.0,True,False,True,True,True
175005050,2024-04-05 12:22:00,33.31221575545035,32.57898251250626,3.4,72.0,True,True,True,True,True
175005050,2024-04-11 03:11:00,43.46958627910247,24.194600277776,10.8,197.0,True,False,True,True,True
175005050,2024-04-18 22:06:00,38.138209779807774,34.632847580790454,3.93,165.0,True,True,True,True,True
175005050,2024-04-23 06:41:00,39.03008684409287,16.602704877838576,12.78,125.0,True,False,True,True,True
175005050,2024-04-24 18:52:00,34.802566808677604,20.67041713436589,14.96,49.0,True,False,True,True,True
175005050,2024-05-04 11:38:00,44.27905047627266,4.160432734901081,2.94,61.0,True,True,True,True,True
175005050,2024-05-04 23:38:00,36.77408407162938,30.02259397255643,12.15,150.0,True,False,True,True,True
175005050,2024-05-05 06:17:00,44.88267857102642,11.619504126326884,14.19,116.0,True,False,True,True,True
175005050,2024-05-05 22:07:00,37.40312327032871,25.13824254652939,9.36,157.0,True,False,True,True,True
175005050,2024-05-07 23:37:00,34.334598900026585,-3.694488473527988,11.57,194.0,True,False,True,True,True
175005050,2024-05-09 05:45:00,42.16326952991713,0.7446402064245543,3.74,61.0,True,True,True,True,True
182558725,2024-01-02 02:50:00,36.27778846370322,32.24922139114331,6.78,173.0,True,False,True,True,True
182558725,2024-01-03 11:51:00,41.326026088177656,29.202042732514904,6.52,133.0,True,False,True,True,True
182558725,2024-01-03 15:47:00,41.95239977315747,18.154814108759577,12.1,98.0,True,False,True,True,True
182558725,2024-01-16 14:24:00,39.83602200734973,24.12151723251975,11.68,42.0,True,False,True,True,True
182558725,2024-01-17 11:41:00,41.0269855610653,-3.7492280083284553,14.84,100.0,True,False,True,True,True
182558725,2024-01-25 10:30:00,38.8656708928193,24.99349598408121,2.76,61.0,True,True,True,True,True
182558725,2024-01-26 20:19:00,35.7609336722359,18.383137443368096,3.88,31.0,True,True,True,True,True
182558725,2024-01-26 22:03:00,33.9414847264459,25.686443744664498,3.13,88.0,True,True,True,True,True
182558725,2024-02-03 02:51:00,43.25108163185298,34.837418507152265,2.09,137.0,True,True,True,True,True
182558725,2024-02-04 06:23:00,33.8202384037195,27.1341535418484,2.57,45.0,True,True,True,True,True
182558725,2024-02-10 05:25:00,37.0937441617079,24.99489118621224,3.86,127.0,True,True,True,True,True
182558725,2024-02-10 17:01:00,41.0281667509406,9.466090813118942,6.66,66.0,True,False,True,True,True
182558725,2024-02-11 08:34:00,41.697601427816814,4.412082452624075,11.89,76.0,True,False,True,True,True
182558725,2024-02-13 15:47:00,33.97418046470032,21.147572316074427,2.95,104.0,True,True,True,True,True
182558725,2024-02-14 16:43:00,34.75958803121298,0.99294630307688,14.19,131.0,True,False,True,True,True
182558725,2024-02-17 18:52:00,40.44344411386212,30.118190048240574,3.03,138.0,True,True,True,True,True
182558725,2024-02-22 22:42:00,37.542978534145135,0.908764299794484,2.99,135.0,True,True,True,True,True
182558725,2024-02-23 00:15:00,34.95971570087721,12.398785638655514,2.26,93.0,True,True,True,True,True
182558725,2024-02-26 18:27:00,36.13002739179619,-4.059114392962268,2.28,157.0,True,True,True,True,True
182558725,2024-03-01 03:52:00,34.513159126896944,1.492193769924043,6.45,136.0,True,False,True,True,True
182558725,2024-03-01 08:36:00,35.65430063726086,25.75172941999063,9.52,38.0,True,False,True,True,True
182558725,2024-03-04 09:53:00,39.68672999916836,-3.097582683937586,2.37,95.0,True,True,True,True,True
182558725,2024-03-10 02:50:00,34.60786045387029,28.3834391821156,10.58,176.0,True,False,True,True,True
182558725,2024-03-10 07:11:00,40.29355634601335,22.861367181123857,2.17,122.0,True,True,True,True,True
182558725,2024-03-16 02:21:00,35.05690308373161,5.575967494515789,5.76,50.0,True,False,True,True,True
182558725,2024-03-19 17:17:00,38.352448452463605,-1.434410276812493,5.65,52.0,True,False,True,True,True
182558725,2024-03-19 20:19:00,39.47875759483421,11.7664006641199,3.44,86.0,True,True,True,True,True
182558725,2024-03-20 10:59:00,41.454898469112806,-1.813856783192147,3.23,100.0,True,True,True,True,True
182558725,2024-04-05 18:06:00,44.03409434632184,25.373416718674804,9.41,92.0,True,False,True,True,True
182558725,2024-04-07 09:31:00,33.468674145797266,14.043521974410872,3.63,140.0,True,True,True,True,True
182558725,2024-04-08 00:43:00,35.45005494334771,0.4198268505509333,9.92,121.0,True,False,True,True,True
182558725,2024-04-15 08:21:00,37.73264085670253,15.229129285455215,2.02,101.0,True,True,True,True,True
182558725,2024-04-18 14:02:00,37.218635129465184,30.32106504056097,11.68,115.0,True,False,True,True,True
182558725,2024-04-28 17:37:00,37.98761312342842,20.81176081954157,6.22,176.0,True,False,True,True,True
182558725,2024-04-29 03:50:00,33.465994889587435,9.52688234817538,8.63,106.0,True,False,True,True,True
182558725,2024-04-30 01:26:00,38.96836704260061,22.297516903102245,5.66,31.0,True,False,True,True,True
182558725,2024-05-05 05:03:00,34.10334632128686,5.114884101111576,2.92,162.0,True,True,True,True,True
182558725,2024-05-05 08:39:00,37.94512331559047,-3.539901838813499,9.98,178.0,True,False,True,True,True
182558725,2024-05-06 16:38:00,35.07460965838224,4.929695114605405,3.81,66.0,True,True,True,True,True
182558725,2024-05-07 00:57:00,38.8148150300128,10.451520473055968,7.45,61.0,True,False,True,True,True
182558725,2024-05-07 07:20:00,35.207741971330904,18.065823204351176,6.33,38.0,True,False,True,True,True
182558725,2024-05-15 14:21:00,39.03851300101852,-4.422733805401482,5.07,57.0,True,False,True,True,True
182558725,2024-05-16 02:51:00,43.53793918641784,-3.048812460782649,7.18,111.0,True,False,True,True,True
182558725,2024-05-18 05:18:00,38.546021909995126,5.059160300442695,7.81,145.0,True,False,True,True,True
183067339,2024-01-02 04:31:00,42.42568227520788,20.231871312079097,10.35,41.0,True,False,True,True,True
183067339,2024-01-05 16:05:00,40.00918647556901,-2.933824523888386,6.98,166.0,True,False,True,True,True
183067339,2024-01-05 17:49:00,40.23376939633653,26.81831928827241,2.7,93.0,True,True,True,True,True
183067339,2024-01-06 12:41:00,42.14679074453032,16.336759351986544,2.41,164.0,True,True,True,True,True
183067339,2024-01-10 01:14:00,36.43555695662492,19.63435122745948,2.86,111.0,True,True,True,True,True
183067339,2024-01-10 02:58:00,39.59852305387452,20.40288630591056,3.33,104.0,True,True,True,True,True
183067339,2024-01-12 19:34:00,33.80357082347891,27.30154562618757,11.76,45.0,True,False,True,True,True
183067339,2024-01-18 15:10:00,41.99431930569492,15.904836308562516,13.11,98.0,True,False,True,True,True
183067339,2024-01-19 16:07:00,38.489672768442574,0.1192583525999344,12.09,110.0,True,False,True,True,True
183067339,2024-01-25 10:42:00,40.14623291854121,35.91728798200642,10.18,140.0,True,False,True,True,True
183067339,2024-01-26 10:49:00,37.18691072347048,20.03088192475778,10.59,79.0,True,False,True,True,True
183067339,2024-02-08 10:20:00,35.41745488540936,11.744827154874136,3.82,44.0,True,True,True,True,True
183067339,2024-02-11 04:40:00,37.76221764410237,35.6185182018664,13.82,153.0,True,False,True,True,True
183067339,2024-02-11 12:18:00,38.22044955662579,25.95196338616239,3.51,207.0,True,True,True,True,True
183067339,2024-02-22 17:29:00,39.07259053669354,-0.3560291801399717,11.88,155.0,True,False,True,True,True
183067339,2024-02-27 14:26:00,44.57273506007138,12.145839683207484,7.47,82.0,True,False,True,True,True
183067339,2024-03-05 18:56:00,34.013894032738854,7.442449560484365,5.99,100.0,True,False,True,True,True
183067339,2024-03-07 05:38:00,35.631844814536585,12.584384685358632,3.3,145.0,True,True,True,True,True
183067339,2024-03-08 05:29:00,34.66238406312752,1.829586621915272,2.94,54.0,True,True,True,True,True
183067339,2024-03-11 14:00:00,43.74469992096127,-4.865473710577674,14.34,112.0,True,False,True,True,True
183067339,2024-03-18 20:16:00,33.18521358297189,27.28456184168865,7.49,183.0,True,False,True,True,True
183067339,2024-03-19 20:48:00,33.338071335661255,10.673176396639008,7.46,60.0,True,False,True,True,True
183067339,2024-03-20 18:27:00,42.464990000682434,18.23775060378346,14.21,85.0,True,False,True,True,True
183067339,2024-03-23 07:37:00,37.61011866245301,18.99001532734333,12.25,49.0,True,False,True,True,True
183067339,2024-03-23 19:59:00,39.04222124786825,18.17579160050802,11.78,34.0,True,False,True,True,True
183067339,2024-03-26 18:23:00,39.6562442974604,28.863224650550663,11.31,84.0,True,False,True,True,True
183067339,2024-03-27 08:54:00,43.21250938303083,25.824295129434315,3.32,171.0,True,True,True,True,True
183067339,2024-03-29 01:30:00,39.82575283720647,30.57664926500879,9.32,204.0,True,False,True,True,True
183067339,2024-04-04 18:09:00,44.49641423627532,8.562300628487257,3.52,193.0,True,True,True,True,True
183067339,2024-04-07 01:33:00,41.46494331435522,20.32875779355958,10.67,89.0,True,False,True,True,True
183067339,2024-04-10 06:05:00,37.491285541994586,10.0286483087835,3.78,68.0,True,True,True,True,True
183067339,2024-04-11 19:57:00,44.48095412140558,18.1227913643275,2.38,32.0,True,True,True,True,True
183067339,2024-04-22 19:45:00,40.095305228939154,11.35911085867534,5.55,95.0,True,False,True,True,True
183067339,2024-04-23 03:13:00,40.29302546703267,7.107360580445144,6.37,146.0,True,False,True,True,True
183067339,2024-04-25 14:46:00,37.19946663258942,35.14117973279764,13.67,210.0,True,False,True,True,True
183067339,2024-05-03 03:08:00,42.39508337109087,13.148848778677756,2.97,122.0,True,True,True,True,True
183067339,2024-05-09 17:22:00,44.38886191973113,11.359027822893964,2.67,63.0,True,True,True,True,True
183067339,2024-05-10 05:04:00,37.5947144913782,3.1047413335668743,11.33,55.0,True,False,True,True,True
183220272,2024-02-08 05:07:00,40.90937690279714,35.09027105466599,6.11,168.0,True,False,True,True,True
183220272,2024-02-13 17:25:00,42.63168936932952,16.03191238522197,6.2,45.0,True,False,True,True,True
183220272,2024-02-23 03:52:00,33.56452397434403,27.138616458667904,9.54,196.0,True,False,True,True,True
183220272,2024-02-28 02:43:00,39.7106175812215,16.104429944027974,6.0,76.0,True,False,True,True,True
183220272,2024-03-03 04:05:00,42.63619715907345,13.212884188961414,12.99,42.0,True,False,True,True,True
183220272,2024-03-29 13:27:00,39.919615712189966,17.760648826485614,11.19,174.0,True,False,True,True,True
183220272,2024-04-09 14:49:00,38.71327377416353,7.382999077004678,3.9,175.0,True,True,True,True,True
183220272,2024-04-16 02:33:00,35.84497685917526,0.6495283601773734,9.99,113.0,True,False,True,True,True
183220272,2024-04-21 21:09:00,35.632818955648574,4.425633113291237,10.2,124.0,True,False,True,True,True
183220272,2024-04-24 10:47:00,34.931278920744035,24.192481688777264,3.36,203.0,True,True,True,True,True
183220272,2024-04-25 23:58:00,42.56413919922396,3.638345220689464,3.13,31.0,True,True,True,True,True
183220272,2024-05-01 02:38:00,44.10211493874969,10.09356812159898,2.67,101.0,True,True,True,True,True
183220272,2024-05-01 10:51:00,40.3902011766266,21.0388396855734,5.45,201.0,True,False,True,True,True
183220272,2024-05-02 04:23:00,43.37993971449332,8.145416168559297,6.78,162.0,True,False,True,True,True
195090004,2024-01-01 23:00:00,42.54421705352579,30.672021259554803,13.46,120.0,True,False,True,True,True
195090004,2024-01-02 16:15:00,37.5460365710094,24.035037685656995,12.96,151.0,True,False,True,True,True
195090004,2024-01-30 06:44:00,42.820672972230426,8.64944699250624,13.14,90.0,True,False,True,True,True
195090004,2024-01-31 10:30:00,42.17459683162802,-1.4010092686846587,6.98,176.0,True,False,True,True,True
195090004,2024-02-11 18:48:00,41.08053897989921,-4.150160843610519,12.75,37.0,True,False,True,True,True
195090004,2024-02-22 13:31:00,33.54922654364696,31.505542472156684,14.29,85.0,True,False,True,True,True
195090004,2024-02-26 17:51:00,41.63027217131307,19.08474721426007,11.12,141.0,True,False,True,True,True
195090004,2024-02-27 00:46:00,38.36533688978139,8.252576659782026,5.14,57.0,True,False,True,True,True
195090004,2024-02-27 16:26:00,36.22592901126711,6.517018841042496,13.31,163.0,True,False,True,True,True
195090004,2024-02-28 05:49:00,43.46086905494597,15.950053540647811,11.6,97.0,True,False,True,True,True
