mmsi,timestamp,lat,lon,speed
743849065,2024-03-21 19:55:00,39.73532637083395,26.609654378137,2.99
817158054,2024-02-23 08:33:00,39.272793952583925,12.529181752700534,2.05
476944677,2024-03-07 10:54:00,34.294697123919654,-3.711403386843896,3.27
195090004,2024-03-24 02:37:00,36.77227177291592,15.851398337752812,14.08
133477006,2024-03-24 06:54:00,35.9915067497865,11.825699844460818,12.56
383428540,2024-03-15 13:07:00,35.74557798589947,-1.8438236970194875,2.58
649097000,2024-04-18 05:24:00,34.93465544704805,33.117603746045496,13.08
649097000,2024-02-02 18:59:00,40.60084507812508,30.72988419769643,3.61
383428540,2024-01-22 07:50:00,35.23884070663243,31.594918938089087,3.08
563658013,2024-01-09 01:07:00,42.68928186196875,31.739743296863224,8.18
356127203,2024-02-25 13:40:00,34.32062309433212,4.3453416642196085,9.27
982721837,2024-04-14 01:47:00,42.81617719106992,30.289953913510082,2.01
656168132,2024-04-08 23:16:00,39.12896763093079,12.113851129099938,7.22
383428540,2024-03-13 00:24:00,34.4383844080042,8.842222027548747,14.43
476944677,2024-03-30 16:46:00,36.878435184249064,16.27041549147801,12.03
982721837,2024-04-17 13:53:00,37.363555228551526,34.843065391559385,14.62
155183357,2024-03-23 11:04:00,36.02138754990437,15.387188741587803,8.01
183220272,2024-02-29 19:13:00,36.418085932529614,-3.4876351584641556,3.22
354313046,2024-03-21 17:04:00,39.032148278746334,-2.8893711987504367,2.56
664467903,2024-03-21 06:33:00,43.89919063159984,4.822037517345869,2.29
656168132,2024-03-04 09:11:00,38.873433123330756,35.41166861853463,2.48
120589441,2024-03-28 16:32:00,41.06562656887054,26.22640422847742,7.38
611726827,2024-01-29 13:10:00,41.73859618334232,10.079108441489382,3.26
276418858,2024-03-01 01:50:00,40.60235652913074,16.966762047065096,5.9
366408778,2024-02-26 11:46:00,43.02362994707086,8.151982663841169,6.87
382300106,2024-04-29 09:05:00,33.489301698657165,19.226610670717914,11.78
664467903,2024-01-17 17:19:00,33.199053947134274,15.995815390270518,7.26
817158054,2024-02-28 05:42:00,40.7420734849134,2.149023589204649,11.91
823785674,2024-04-28 19:41:00,37.64082415560645,33.40592953820612,6.38
472907836,2024-02-04 14:25:00,37.092796212603105,-0.3475856291358479,3.85
183220272,2024-04-22 10:55:00,43.528072240571774,5.5756067363213795,11.6
175005050,2024-05-13 23:27:00,42.80666640241459,17.763233275577957,3.06
476944677,2024-01-17 18:09:00,35.90222749080542,-1.1827865199581322,13.97
387433526,2024-05-12 20:40:00,43.80501668595997,20.957159748203985,8.39
743849065,2024-01-09 09:30:00,37.19051489535193,24.764182833679815,13.97
224125443,2024-02-12 03:54:00,43.64503709118141,26.974897380162577,11.42
383428540,2024-02-27 11:14:00,34.00967957994059,1.6267772778791647,13.99
817158054,2024-05-09 17:02:00,40.277148715915075,-4.6229208837181845,6.01
280065450,2024-01-15 20:02:00,40.96202122929667,-4.792475062305034,2.32
389871152,2024-03-18 05:53:00,39.58480547239903,23.367703105400423,11.52
356127203,2024-02-15 06:03:00,35.69123171352672,24.19934807524897,2.47
875578137,2024-02-18 01:50:00,36.90479637791121,25.606147609838988,3.3
558332757,2024-04-23 00:42:00,43.19068092593014,21.96212858431408,10.68
840308265,2024-05-15 19:51:00,34.12409721393711,10.076347925436774,7.65
206217339,2024-04-11 01:24:00,35.927875720549004,34.893432744850266,8.93
276418858,2024-02-06 16:56:00,43.70455866212536,20.87668366588778,3.59
397712366,2024-02-01 13:55:00,39.03164511726231,18.653059269680725,2.99
786839637,2024-04-12 11:26:00,35.342915853576535,24.620536725721717,7.81
506187435,2024-04-14 23:10:00,33.29179159717744,21.46436413219388,6.77
175005050,2024-02-06 06:41:00,44.28550301223497,34.11107165710608,14.15
382300106,2024-02-22 11:24:00,37.44190440306534,-4.366278722316435,14.28
175005050,2024-04-18 22:06:00,38.138209779807774,34.632847580790454,3.93
775432482,2024-01-31 10:49:00,43.23611346560832,7.072404574853014,2.77
506187435,2024-03-01 03:05:00,43.21364005820229,7.993802211407385,2.34
918683494,2024-04-02 00:56:00,39.6816151495002,33.38234574059202,11.96
775432482,2024-01-02 13:28:00,39.84073404107238,-1.0157637553984902,11.15
366408778,2024-04-22 01:42:00,44.88064620125116,0.7434446246974851,3.04
887223017,2024-03-23 14:45:00,43.52847686313547,25.371513327922383,3.39
476944677,2024-02-24 03:36:00,41.42980900784531,9.739137200009962,7.94
183067339,2024-02-27 15:14:00,42.71233386574217,28.21464918184641,3.73
397712366,2024-04-06 12:37:00,43.958886630677654,15.96503835329845,3.0
383428540,2024-02-27 05:29:00,42.5795421476013,21.64852116188837,3.4
133477006,2024-02-13 20:42:00,42.54951203323321,31.49021901452022,8.38
237543618,2024-04-03 20:09:00,37.50699543167933,-1.146740466524371,10.78
506187435,2024-01-04 08:15:00,33.431307285560905,14.089518743430865,10.43
183067339,2024-02-07 19:37:00,36.43849502553941,19.22416368332944,5.31
366408778,2024-05-17 22:52:00,33.448178264990574,28.726622987045985,8.6
476944677,2024-04-28 06:46:00,34.52472615182262,16.41197366224698,12.7
795338498,2024-04-21 15:53:00,35.58985232996212,20.53850950857901,2.17
563658013,2024-03-20 12:56:00,33.620180654023294,16.785539894294068,10.41
397712366,2024-03-09 06:14:00,40.64915881797848,24.769744682629124,3.95
120589441,2024-01-26 12:37:00,39.19560417961434,8.241215390591085,3.59
564469658,2024-01-30 01:15:00,36.24998701514489,12.997828248931079,2.16
354313046,2024-03-01 19:55:00,33.30420892098549,34.46858500179493,13.36
382300106,2024-01-16 23:30:00,41.35169047312438,11.767070720985064,6.73
397712366,2024-01-09 02:42:00,34.87724451205303,5.259958824748409,10.49
366408778,2024-02-07 07:36:00,41.57515107240075,22.06809244542698,2.56
506187435,2024-01-22 00:19:00,44.458383367958334,25.25377358452651,10.54
786839637,2024-02-12 03:31:00,40.340648954812224,12.203602559539387,2.5
875578137,2024-03-30 15:19:00,37.27167214381514,26.071690529039135,2.03
276418858,2024-01-14 02:05:00,34.392871686083,-3.1138916771081373,5.41
649097000,2024-01-17 21:03:00,43.26552700813208,23.84997223458097,2.95
559584901,2024-03-23 13:58:00,34.174009927812016,15.156250879790125,9.73
476944677,2024-01-31 05:47:00,35.078422438920185,12.787917618756893,8.99
183220272,2024-05-01 10:51:00,40.3902011766266,21.038839685573397,5.45
506187435,2024-01-13 06:35:00,37.49535137551766,20.66025654428369,3.01
120589441,2024-03-11 08:12:00,43.27787809425987,22.006438896376746,6.63
744761045,2024-03-27 11:59:00,33.84682496880516,21.33919040645894,5.27
743849065,2024-04-12 09:19:00,40.02930697528156,33.54943989842326,10.75
744761045,2024-03-30 06:39:00,37.658039114478264,21.37481695613648,9.58
918683494,2024-01-28 05:44:00,39.54740147179122,33.60005715983753,8.86
120589441,2024-01-12 21:31:00,44.534286765886975,32.11937632019861,2.39
354313046,2024-05-13 05:30:00,33.832335610501985,-0.8681019435255077,5.18
397712366,2024-02-12 04:21:00,34.13331552907114,23.00327771007063,5.71
817158054,2024-01-07 12:57:00,36.82770756352514,29.639887749747636,5.23
506187435,2024-02-24 09:43:00,42.77362179106723,6.556045765709397,2.24
382300106,2024-02-13 11:31:00,41.36084598436981,20.786656717975244,13.77
649097000,2024-01-13 14:57:00,41.82085252564663,27.94271814577879,7.82
602434419,2024-01-28 10:15:00,35.12927452535667,25.775204817275192,13.07
563658013,2024-03-21 23:30:00,44.88606170400808,11.917324753368487,2.74
476944677,2024-03-27 16:48:00,42.31695552890396,8.972945150373732,3.86
472907836,2024-04-14 20:06:00,43.30095302211614,12.588755122375751,12.51
382300106,2024-05-17 11:58:00,42.054514489016185,-0.7719213777267626,14.03
133477006,2024-03-11 20:42:00,39.06302846937429,28.884756110417406,8.2
840308265,2024-01-10 08:40:00,43.746278741954406,10.957268828100688,2.02
183067339,2024-04-23 15:18:00,43.86458371703117,-1.2572462517685241,2.64
775432482,2024-04-25 23:52:00,44.40074360460966,33.9748930244398,10.73
656168132,2024-01-07 20:19:00,40.58204654603759,13.386266401111111,7.93
875578137,2024-05-07 03:31:00,36.943974544438994,22.573256699158573,12.52
183220272,2024-03-05 12:35:00,42.49894852471019,27.374343854576708,5.91
743849065,2024-02-29 12:25:00,38.933043656430975,-2.640090839317584,10.5
276418858,2024-01-02 05:20:00,38.29836601648052,31.39587149309029,8.51
744761045,2024-01-12 22:26:00,34.40480419713127,0.8626589641662701,12.62
823785674,2024-03-27 15:39:00,40.418616759795135,-0.8539702789656003,2.17
280065450,2024-03-10 06:01:00,41.411629577509444,-2.016716739068065,13.22
982721837,2024-05-05 06:14:00,41.47490672587796,-1.6646999936821096,5.85
649097000,2024-05-10 18:07:00,44.839674942014106,10.345102626000934,2.74
237543618,2024-03-31 18:53:00,42.75359480709003,33.83719167273821,3.97
354313046,2024-04-26 07:51:00,42.0405382231073,10.426643006767547,5.84
795338498,2024-02-14 04:00:00,42.32576299112924,17.89457423916801,9.24
656168132,2024-01-28 13:25:00,43.87625262113683,-0.44090322544779514,2.99
276418858,2024-01-28 20:42:00,33.13624373720903,14.215086321759177,5.56
276418858,2024-01-28 17:46:00,34.42581499521686,-0.18142388213869953,3.3
875578137,2024-01-29 02:34:00,41.95253855118508,18.918119368983543,3.92
611726827,2024-01-20 02:16:00,37.49844695428445,6.714195537556289,13.69
206217339,2024-02-19 14:18:00,35.68315006223343,34.49212411706506,2.02
120589441,2024-02-19 14:20:00,44.638545920491666,-3.2304436100263794,13.91
602434419,2024-04-28 10:34:00,39.3324133090356,35.71155664089132,5.74
707842743,2024-03-06 11:03:00,39.64625141281585,34.74140396038306,3.05
707842743,2024-03-13 15:04:00,40.55278365762315,23.525696248369304,2.91
183220272,2024-01-07 04:53:00,40.53069696100876,18.95688678884711,3.8
653350550,2024-02-13 16:38:00,33.545356564097496,6.5194907732814436,3.9
775432482,2024-03-18 23:27:00,43.683165406690996,13.68192686421423,11.2
743849065,2024-05-04 12:34:00,36.32857419577359,2.7129675486742135,2.93
183220272,2024-05-03 19:40:00,37.240226736312636,18.929900585885754,5.78
649097000,2024-03-05 22:09:00,44.692737691994,35.43464052366372,11.98
795338498,2024-04-14 04:28:00,39.43315639612945,7.690632267739437,13.14
389871152,2024-04-24 12:46:00,41.21677407064655,1.6672945131405434,3.82
195090004,2024-02-19 08:01:00,42.87044691507803,33.94179644496889,12.26
182558725,2024-02-05 21:26:00,40.36098235122948,12.147964487915374,14.33
382300106,2024-01-30 06:11:00,43.3927666740049,-3.1460345256462343,5.26
133477006,2024-02-12 15:17:00,37.517560402536596,28.23268656205515,14.87
195090004,2024-03-09 02:52:00,34.805002693242336,19.35935932943754,8.81
356127203,2024-04-26 01:47:00,44.63897277377524,29.526875848564053,13.38
397712366,2024-04-15 21:57:00,38.62431791753964,12.007599595844272,2.55
224125443,2024-02-15 00:11:00,33.676505959811124,30.45361742645718,3.63
472907836,2024-04-15 23:08:00,44.99661207943357,35.86211032003012,3.11
563658013,2024-02-14 02:51:00,42.22784898216612,33.73539492517955,13.5
506187435,2024-05-02 06:43:00,35.96817722091837,13.472309547713834,6.29
653350550,2024-04-17 23:59:00,44.44861232710467,19.853160012486082,2.46
384151871,2024-01-07 02:01:00,41.06040821287028,20.34325785877373,8.58
602434419,2024-05-07 06:19:00,34.362691106395545,22.534501019304784,10.2
558332757,2024-03-19 12:55:00,42.26782070082767,16.32670354559173,3.7
817158054,2024-03-09 15:42:00,39.62288206529382,17.998456832950836,13.77
366408778,2024-01-25 17:11:00,37.841794394548764,0.49462436647626973,2.06
195090004,2024-05-10 09:28:00,42.06164706808343,20.43269160549205,12.04
707842743,2024-03-28 07:49:00,35.55556993810693,0.5912304990575601,2.03
354313046,2024-03-06 04:49:00,37.207050705679166,19.186625161039956,8.92
382300106,2024-04-25 02:41:00,38.24969906428475,32.070506474243686,8.48
389871152,2024-02-03 17:23:00,39.16787386991773,27.129773522386863,8.97
387433526,2024-02-06 13:07:00,40.46504040273448,30.35691205861655,14.5
384151871,2024-03-26 10:22:00,34.76488177114845,32.99009263162127,2.98
611726827,2024-05-14 17:08:00,36.0989326595875,13.824566005768713,3.96
120589441,2024-04-03 07:21:00,38.91141712791443,8.478816021787837,11.33
775432482,2024-04-16 13:36:00,35.88174742533832,-1.8896035475447794,2.26
875578137,2024-01-07 22:33:00,34.536550067493266,1.2280104340040685,2.28
656168132,2024-02-04 16:21:00,40.69049693763858,2.457083460364938,2.69
611726827,2024-03-05 12:39:00,43.761460918872146,14.432427250777767,3.34
276418858,2024-03-17 19:27:00,35.06783845441956,2.883849771155502,5.41
382300106,2024-01-18 16:45:00,35.02722075686597,6.422203900310304,2.35
397712366,2024-01-22 20:18:00,34.064430405084664,-0.05392928487536697,9.61
206217339,2024-04-26 15:18:00,35.47600462086951,9.935064302971094,10.03
558332757,2024-04-04 12:39:00,41.284737943552386,-3.3882022665149436,12.99
366408778,2024-03-02 18:55:00,40.53480467389089,-1.6478796900962518,13.74
823785674,2024-05-05 20:56:00,44.05046880638176,-2.4958036459505863,7.77
664467903,2024-03-07 05:40:00,42.674415357516736,25.678647305729992,6.85
848540442,2024-01-31 00:48:00,35.512191880040525,10.189356214446661,2.97
707842743,2024-04-29 02:52:00,40.41905725836355,10.12545922236067,9.63
387433526,2024-02-13 13:31:00,41.96965125760508,-3.4959886814854864,2.5
653350550,2024-01-08 14:27:00,41.56019503061463,31.703480345175173,3.02
354313046,2024-04-26 22:29:00,39.385361823183786,-0.6059475350691823,9.47
823785674,2024-03-18 08:05:00,39.39140719746028,4.941290649023916,2.54
366408778,2024-04-27 11:46:00,37.52740995725547,-4.177080891113219,8.22
195090004,2024-05-15 21:49:00,35.537376083958534,8.427391439294501,6.2
707842743,2024-02-27 09:19:00,43.686327368878736,19.337290595715995,11.79
356127203,2024-03-23 10:19:00,42.470054863288055,15.436130156091348,5.87
653350550,2024-04-02 06:52:00,39.44527850182257,19.060485838856046,12.45
602434419,2024-04-01 07:13:00,38.17991455475615,0.23079241461811417,7.84
183067339,2024-04-20 19:44:00,37.35698755678362,21.48260689459565,3.14
387433526,2024-01-15 05:43:00,37.27316071077416,35.44712520051217,11.06
875578137,2024-01-28 02:28:00,35.84672150083193,-0.8269186225634471,6.53
120589441,2024-05-03 17:18:00,35.9514927406141,1.5879363036417828,6.87
707842743,2024-04-20 19:23:00,36.421142024326166,2.1083174070849475,13.97
506187435,2024-02-22 15:25:00,33.96280494793971,16.50496697238044,2.82
183067339,2024-01-01 08:27:00,44.78854340290327,-0.40640501110985383,8.98
563658013,2024-01-15 02:45:00,44.633645199304425,30.485792161653194,13.17
982721837,2024-04-24 12:41:00,36.09483392453928,2.0063910829926987,3.34
707842743,2024-04-12 18:36:00,44.152511869531025,17.82727861357112,3.14
366408778,2024-01-24 10:54:00,36.35974912392341,26.549210260869412,6.87
559584901,2024-03-08 10:14:00,36.88415083685092,12.442893983273088,3.02
389871152,2024-03-19 12:34:00,35.90891678898096,-0.29169018569265504,11.11
476944677,2024-02-21 03:45:00,36.463566638883066,18.830767078327103,2.31
195090004,2024-04-26 22:22:00,38.77368122225781,16.83616673461502,5.52
823785674,2024-01-29 03:10:00,37.03925133832705,0.5110017544979435,2.13
887223017,2024-04-30 08:34:00,44.87952278867934,8.216507643963642,13.1
280065450,2024-02-01 18:56:00,36.05568785716517,22.9416116111811,12.6
476944677,2024-01-06 08:37:00,40.147664887294134,14.334623730556494,9.12
133477006,2024-03-24 20:54:00,37.18641919851594,33.11069491416086,3.66
276418858,2024-05-15 03:02:00,44.580322927998154,0.09618616290733417,12.31
848540442,2024-05-15 11:55:00,44.26008548185246,2.4305557127920663,5.66
206217339,2024-02-23 15:32:00,41.89344779148071,18.55339764037639,13.42
982721837,2024-04-25 02:47:00,34.67726851951547,27.605959786255497,7.02
133477006,2024-01-10 16:43:00,34.963871314388456,1.7348977151707103,13.15
982721837,2024-02-19 14:07:00,40.9823666483544,16.44568241553389,8.59
183067339,2024-01-19 14:17:00,43.5264064897573,11.090249404328052,3.63
383428540,2024-04-22 18:46:00,38.26961890284262,10.454721606421211,9.63
649097000,2024-04-09 16:10:00,36.6165344899697,25.651984587226295,10.03
775432482,2024-04-25 12:33:00,35.786552341761805,31.882557504257306,8.84
382300106,2024-02-11 17:41:00,39.52263433336786,32.16535654954642,3.25
120589441,2024-01-05 01:51:00,34.40277648850037,33.53311706815248,11.28
817158054,2024-01-03 03:06:00,37.01886737588504,0.7101549791988777,12.94
366408778,2024-01-23 06:43:00,40.440873071142164,16.871904771029183,3.79
664467903,2024-01-22 20:13:00,42.463166534694366,1.2186700690427985,2.62
354313046,2024-05-07 02:33:00,35.98186967777359,25.501797995479755,2.07
382300106,2024-01-13 07:21:00,39.8386762184558,26.26080611536831,13.77
506187435,2024-04-04 06:20:00,37.10498098459089,28.671549491552526,6.11
564469658,2024-04-10 19:44:00,43.15742750081422,0.2270351556112793,8.97
183067339,2024-02-11 17:10:00,42.567544389354644,1.1466145212997247,7.29
887223017,2024-01-18 07:56:00,41.667030820716796,24.521497998389048,11.41
183067339,2024-01-23 13:19:00,41.3273813336052,17.251702177251442,7.52
795338498,2024-04-15 20:21:00,37.148351922047034,2.445506388858452,14.08
183220272,2024-01-18 03:47:00,40.00070153719344,11.434908087309235,9.62
649097000,2024-05-17 01:49:00,44.367400075341784,1.2874075277592878,10.86
237543618,2024-02-23 08:18:00,39.070664146613595,20.06962365282056,5.18
602434419,2024-02-14 15:12:00,43.46548690732982,33.21684958182811,3.13
366408778,2024-03-05 19:42:00,41.35980988652271,32.82247462826912,12.07
664467903,2024-05-13 05:12:00,34.83046851497114,18.62782276683934,3.21
918683494,2024-01-07 19:03:00,38.08956805562863,25.194213660613634,3.87
664467903,2024-05-12 16:18:00,44.106822154881314,13.484414227569417,2.23
387433526,2024-03-21 23:45:00,44.818094387548015,29.394821544283296,2.25
775432482,2024-04-23 11:21:00,44.05010259140847,30.66575084454726,10.19
183067339,2024-04-22 19:45:00,40.095305228939154,11.35911085867534,5.55
982721837,2024-04-16 10:47:00,37.02236689975081,27.91699139251847,5.05
823785674,2024-02-12 13:46:00,37.00199006029373,11.324916437228676,3.07
506187435,2024-02-29 12:20:00,44.038267396953124,9.200185769004412,2.69
563658013,2024-05-11 12:08:00,41.85001497731698,13.540935576482095,7.25
133477006,2024-01-03 15:59:00,38.42927419359232,0.7751378355717939,6.76
280065450,2024-04-15 11:45:00,38.980413272873754,12.175943429686463,14.15
875578137,2024-02-01 05:00:00,37.3487267893996,18.80412236139978,11.32
848540442,2024-02-03 09:33:00,33.15713347906,22.205032252685136,6.78
356127203,2024-05-15 22:14:00,44.53284380963346,1.095171837877631,2.83
397712366,2024-05-16 18:35:00,34.024196016943726,35.87184432568384,3.0
183220272,2024-05-09 02:43:00,40.144620207840525,-2.249864427074473,12.5
887223017,2024-05-16 11:56:00,35.51886711714703,31.82022586706926,2.41
182558725,2024-04-22 00:28:00,35.288252647964,-3.50146361822811,9.72
183067339,2024-03-25 12:40:00,39.7780935991514,-2.305945783437553,12.76
875578137,2024-04-03 04:38:00,38.43946601697633,16.50000104243078,9.41
611726827,2024-01-28 04:26:00,37.809156730503915,17.945253583636934,2.31
155183357,2024-02-28 10:25:00,35.183137565943255,30.33321046155421,14.46
397712366,2024-02-11 18:17:00,37.479711795357034,6.100531598885704,3.29
875578137,2024-04-03 09:33:00,37.90481005317716,-3.9591594179258607,2.31
397712366,2024-03-04 05:57:00,41.59166674616877,22.015881618316207,5.27
356127203,2024-02-08 02:06:00,35.66366594319539,4.4740666601109265,11.72
559584901,2024-01-14 16:06:00,33.23652645305237,-0.7315481386324727,13.0
382300106,2024-01-19 04:21:00,35.142535944652,21.762590421926863,2.48
656168132,2024-04-12 23:25:00,34.19329671311214,4.970059830977618,3.44
133477006,2024-04-15 23:34:00,43.26835761727543,29.039014447246657,2.79
558332757,2024-04-25 01:23:00,41.01702163884775,3.40435611204866,2.59
175005050,2024-02-15 15:05:00,43.75602982225344,-4.466921136059822,5.86
786839637,2024-01-03 07:57:00,35.49463506175233,-3.912179641173392,6.81
664467903,2024-02-05 21:37:00,39.99649873163631,12.278406574292415,13.93
875578137,2024-05-15 00:23:00,42.80932274086129,9.014511419612916,2.52
840308265,2024-01-14 21:49:00,37.5563088980072,19.202092643107118,7.68
602434419,2024-03-29 18:07:00,40.489786894189606,11.785877739840856,10.52
397712366,2024-01-03 02:21:00,38.2335183496238,7.073096141218624,14.48
175005050,2024-05-09 05:45:00,42.16326952991713,0.7446402064245543,3.74
744761045,2024-05-11 14:53:00,38.849174378994164,31.67664130265775,13.0
564469658,2024-01-26 21:58:00,38.102562053630805,-4.078758358875187,7.69
195090004,2024-01-15 06:59:00,39.499610575930404,20.97260701287204,7.58
602434419,2024-03-17 04:15:00,34.67227288887389,29.232139708771264,14.84
382300106,2024-01-21 02:04:00,39.30828218763223,2.0388507197804433,2.54
743849065,2024-04-24 15:15:00,33.2206881185696,32.48625106898046,2.24
875578137,2024-04-10 16:09:00,39.91819770617104,6.236264048175446,10.54
276418858,2024-04-05 15:28:00,40.81704466022237,29.01941395199527,7.06
387433526,2024-01-04 13:26:00,33.131949943901766,0.6123108328210982,14.0
389871152,2024-03-26 12:21:00,43.48668093075018,19.493937188982642,11.01
585172245,2024-04-12 03:14:00,40.980440094555064,2.1902224235614334,14.14
397712366,2024-04-11 10:00:00,38.02524629870488,10.708679658229396,10.19
366408778,2024-02-26 13:26:00,33.56359160130066,1.8176181189992562,12.38
183067339,2024-03-29 13:58:00,33.99358401510152,19.729236488121916,7.45
397712366,2024-03-27 02:12:00,37.67154736850372,6.836443207598695,8.56
656168132,2024-01-29 02:19:00,41.62855086221094,7.1819903405501755,10.66
175005050,2024-04-15 01:48:00,38.712604826389196,22.210517779868574,3.87
195090004,2024-02-08 23:01:00,41.790865166523005,3.812555522221027,2.06
389871152,2024-03-20 07:08:00,36.1471685315979,19.398195158710447,5.51
664467903,2024-02-28 12:36:00,38.956394966414834,19.47055680559246,2.67
656168132,2024-01-01 20:14:00,42.25094644494986,-0.6294716215153562,2.15
653350550,2024-02-19 15:53:00,41.73826507444324,15.315143964454137,11.88
356127203,2024-05-15 05:01:00,38.217928063244955,5.10248336280338,13.19
848540442,2024-01-24 12:26:00,42.59299054762775,23.482555305031497,2.54
707842743,2024-03-22 17:14:00,40.08276800242905,9.799929774541098,2.18
918683494,2024-05-12 17:04:00,44.00776290554691,0.6095638676774175,14.5
206217339,2024-03-05 13:32:00,38.35206927549547,2.5904500823834056,3.08
982721837,2024-05-05 03:02:00,43.4753500305169,25.02122034279201,13.07
664467903,2024-03-21 06:18:00,40.905400400528606,23.38333914523195,13.49
656168132,2024-02-12 00:24:00,35.99601610631023,15.06642350936876,2.44
875578137,2024-04-30 15:18:00,44.85201609595976,33.70643292715114,5.39
558332757,2024-05-03 14:42:00,41.46690207018826,32.9351810140423,2.36
653350550,2024-05-05 17:46:00,39.81534276663155,32.53502020110972,2.07
133477006,2024-03-03 05:51:00,41.369043206962075,7.191309302274581,14.24
744761045,2024-01-07 21:02:00,44.65269894198441,33.71492605365079,2.95
120589441,2024-02-13 20:49:00,43.34451181187176,29.626525339937885,8.19
656168132,2024-03-01 10:41:00,42.94698568980813,-3.4826869766648025,10.96
387433526,2024-02-07 05:30:00,35.76010604745244,-0.05675768313156837,5.77
472907836,2024-04-21 07:29:00,41.35546531053768,8.934873514490711,3.45
476944677,2024-02-28 01:15:00,33.78427608958731,7.926903851055023,3.08
356127203,2024-01-31 14:00:00,42.488677978067564,8.068852620214866,11.26
558332757,2024-05-06 08:14:00,43.63173297883424,20.250390715474488,2.47
918683494,2024-04-19 02:49:00,33.292809378678456,30.674053829938124,5.21
786839637,2024-04-28 01:01:00,43.49642007221039,16.686422495115693,3.88
656168132,2024-04-16 15:28:00,42.58539882928399,35.91529853186684,8.51
585172245,2024-03-25 00:16:00,42.206259467173524,11.479167457978928,9.8
383428540,2024-03-04 09:17:00,40.53006555862044,30.820761681639887,3.97
848540442,2024-04-30 05:46:00,42.219280966374214,12.128438068860685,9.21
354313046,2024-05-07 23:26:00,41.8509876190667,4.789862976500396,6.1
563658013,2024-05-16 06:02:00,37.25546589168932,6.77679865781735,7.96
366408778,2024-04-28 05:53:00,35.80329301259892,-3.2741792249091626,2.04
563658013,2024-03-19 01:59:00,44.85266867683238,12.538698483170357,2.77
887223017,2024-03-19 13:24:00,41.15576739231684,3.9484094024676306,3.9
224125443,2024-03-23 05:17:00,42.436140172986626,-1.33414890519736,2.84
585172245,2024-02-14 00:10:00,43.54941969074598,33.73401291394782,2.93
558332757,2024-04-22 13:00:00,40.36093667052849,1.848391789775084,3.98
476944677,2024-04-10 18:17:00,35.78006041660132,33.65200273954015,3.3
559584901,2024-04-15 12:17:00,40.29284153854631,16.020228951676852,7.31
175005050,2024-02-07 23:13:00,35.1183363840661,4.03993457187719,6.86
224125443,2024-01-07 19:44:00,42.355013682801044,9.355135625835935,2.12
476944677,2024-03-25 12:52:00,44.629231561689735,31.23522128350045,14.28
120589441,2024-02-28 07:45:00,44.93889387175722,2.1297052179989793,8.96
206217339,2024-01-29 23:20:00,42.09886170844909,23.53684534020548,6.54
786839637,2024-02-27 19:10:00,42.78999749988741,4.202063445303088,2.45
918683494,2024-02-08 11:12:00,39.44369307472096,19.31053732850983,10.8
384151871,2024-01-28 17:11:00,34.09784204877306,30.975895367845595,7.66
224125443,2024-04-06 07:24:00,34.55417905539365,31.438671274628064,3.91
