mmsi,timestamp,lat,lon,speed,time_diff,suspicious_gap,is_fishing,previous_fishing,next_fishing,hidden_fishing,geometry,on_land,cluster
175005050,2024-01-08 21:59:00,42.02773164808147,10.3822323308372,9.86,47.0,True,False,True,True,True,POINT (10.3822323308372 42.02773164808147),False,-1
175005050,2024-02-05 04:00:00,39.81069640789795,14.946259370067544,2.41,95.0,True,True,True,True,True,POINT (14.946259370067544 39.81069640789795),False,-1
175005050,2024-02-21 05:35:00,34.92454611829001,24.641821565807987,3.94,38.0,True,True,True,True,True,POINT (24.641821565807987 34.92454611829001),False,-1
175005050,2024-02-24 12:33:00,38.63765185738418,13.674088452260833,10.82,108.0,True,False,True,True,True,POINT (13.674088452260833 38.63765185738418),False,-1
175005050,2024-02-26 08:45:00,37.9035481646314,26.294063259639117,2.95,186.0,True,True,True,True,True,POINT (26.294063259639117 37.9035481646314),False,-1
175005050,2024-03-03 15:17:00,36.5045849496007,-2.150134389296004,13.79,125.0,True,False,True,True,True,POINT (-2.150134389296004 36.5045849496007),False,-1
175005050,2024-03-05 22:54:00,40.82213542147522,1.2727448151145104,2.94,57.0,True,True,True,True,True,POINT (1.2727448151145104 40.82213542147522),False,-1
175005050,2024-03-09 18:56:00,41.367541905899024,18.15964441160354,3.93,56.0,True,True,True,True,True,POINT (18.15964441160354 41.367541905899024),False,0
175005050,2024-03-10 23:11:00,35.0730557521436,29.95792154363313,2.28,186.0,True,True,True,True,True,POINT (29.95792154363313 35.0730557521436),False,-1
175005050,2024-03-11 05:11:00,36.43869534103252,12.416379237365518,3.71,59.0,True,True,True,True,True,POINT (12.416379237365518 36.43869534103252),False,-1
175005050,2024-03-17 20:49:00,37.89297726003279,1.6099712909800248,11.56,122.0,True,False,True,True,True,POINT (1.6099712909800248 37.89297726003279),False,-1
175005050,2024-03-29 01:32:00,35.78407441538169,11.36109996551732,7.25,182.0,True,False,True,True,True,POINT (11.36109996551732 35.78407441538169),False,-1
175005050,2024-04-05 12:22:00,33.31221575545035,32.57898251250626,3.4,72.0,True,True,True,True,True,POINT (32.57898251250626 33.31221575545035),False,-1
175005050,2024-04-24 18:52:00,34.802566808677604,20.67041713436589,14.96,49.0,True,False,True,True,True,POINT (20.67041713436589 34.802566808677604),False,-1
175005050,2024-05-05 22:07:00,37.40312327032871,25.13824254652939,9.36,157.0,True,False,True,True,True,POINT (25.13824254652939 37.40312327032871),False,-1
182558725,2024-01-02 02:50:00,36.27778846370322,32.24922139114331,6.78,173.0,True,False,True,True,True,POINT (32.24922139114331 36.27778846370322),False,-1
182558725,2024-01-03 11:51:00,41.326026088177656,29.202042732514904,6.52,133.0,True,False,True,True,True,POINT (29.202042732514904 41.326026088177656),False,-1
182558725,2024-01-03 15:47:00,41.95239977315747,18.154814108759577,12.1,98.0,True,False,True,True,True,POINT (18.154814108759577 41.95239977315747),False,0
182558725,2024-01-16 14:24:00,39.83602200734973,24.12151723251975,11.68,42.0,True,False,True,True,True,POINT (24.12151723251975 39.83602200734973),False,-1
182558725,2024-01-25 10:30:00,38.8656708928193,24.99349598408121,2.76,61.0,True,True,True,True,True,POINT (24.99349598408121 38.8656708928193),False,-1
182558725,2024-01-26 20:19:00,35.7609336722359,18.383137443368096,3.88,31.0,True,True,True,True,True,POINT (18.383137443368096 35.7609336722359),False,-1
182558725,2024-01-26 22:03:00,33.9414847264459,25.686443744664498,3.13,88.0,True,True,True,True,True,POINT (25.686443744664498 33.9414847264459),False,-1
182558725,2024-02-03 02:51:00,43.25108163185298,34.837418507152265,2.09,137.0,True,True,True,True,True,POINT (34.837418507152265 43.25108163185298),False,-1
182558725,2024-02-04 06:23:00,33.8202384037195,27.1341535418484,2.57,45.0,True,True,True,True,True,POINT (27.1341535418484 33.8202384037195),False,-1
182558725,2024-02-10 05:25:00,37.0937441617079,24.99489118621224,3.86,127.0,True,True,True,True,True,POINT (24.99489118621224 37.0937441617079),False,-1
182558725,2024-02-10 17:01:00,41.0281667509406,9.466090813118942,6.66,66.0,True,False,True,True,True,POINT (9.466090813118942 41.0281667509406),False,-1
182558725,2024-02-11 08:34:00,41.697601427816814,4.412082452624075,11.89,76.0,True,False,True,True,True,POINT (4.412082452624075 41.697601427816814),False,-1
182558725,2024-02-13 15:47:00,33.97418046470032,21.147572316074427,2.95,104.0,True,True,True,True,True,POINT (21.147572316074427 33.97418046470032),False,-1
182558725,2024-02-22 22:42:00,37.542978534145135,0.908764299794484,2.99,135.0,True,True,True,True,True,POINT (0.908764299794484 37.542978534145135),False,-1
182558725,2024-02-23 00:15:00,34.95971570087721,12.398785638655514,2.26,93.0,True,True,True,True,True,POINT (12.398785638655514 34.95971570087721),False,-1
182558725,2024-02-26 18:27:00,36.13002739179619,-4.059114392962268,2.28,157.0,True,True,True,True,True,POINT (-4.059114392962268 36.13002739179619),False,-1
182558725,2024-03-01 08:36:00,35.65430063726086,25.75172941999063,9.52,38.0,True,False,True,True,True,POINT (25.75172941999063 35.65430063726086),False,-1
182558725,2024-03-10 02:50:00,34.60786045387029,28.3834391821156,10.58,176.0,True,False,True,True,True,POINT (28.3834391821156 34.60786045387029),False,-1
182558725,2024-03-10 07:11:00,40.29355634601335,22.861367181123857,2.17,122.0,True,True,True,True,True,POINT (22.861367181123857 40.29355634601335),False,-1
182558725,2024-03-19 20:19:00,39.47875759483421,11.7664006641199,3.44,86.0,True,True,True,True,True,POINT (11.7664006641199 39.47875759483421),False,-1
182558725,2024-04-07 09:31:00,33.468674145797266,14.043521974410872,3.63,140.0,True,True,True,True,True,POINT (14.043521974410872 33.468674145797266),False,-1
182558725,2024-04-28 17:37:00,37.98761312342842,20.81176081954157,6.22,176.0,True,False,True,True,True,POINT (20.81176081954157 37.98761312342842),False,-1
182558725,2024-05-07 00:57:00,38.8148150300128,10.451520473055968,7.45,61.0,True,False,True,True,True,POINT (10.451520473055968 38.8148150300128),False,-1
182558725,2024-05-07 07:20:00,35.207741971330904,18.065823204351176,6.33,38.0,True,False,True,True,True,POINT (18.065823204351176 35.207741971330904),False,-1
182558725,2024-05-16 02:51:00,43.53793918641784,-3.048812460782649,7.18,111.0,True,False,True,True,True,POINT (-3.048812460782649 43.53793918641784),False,-1
182558725,2024-05-18 05:18:00,38.546021909995126,5.059160300442695,7.81,145.0,True,False,True,True,True,POINT (5.059160300442695 38.546021909995126),False,-1
183067339,2024-01-05 17:49:00,40.23376939633653,26.81831928827241,2.7,93.0,True,True,True,True,True,POINT (26.81831928827241 40.23376939633653),False,-1
183067339,2024-01-06 12:41:00,42.14679074453032,16.336759351986544,2.41,164.0,True,True,True,True,True,POINT (16.336759351986544 42.14679074453032),False,-1
183067339,2024-01-10 01:14:00,36.43555695662492,19.63435122745948,2.86,111.0,True,True,True,True,True,POINT (19.63435122745948 36.43555695662492),False,-1
183067339,2024-01-12 19:34:00,33.80357082347891,27.30154562618757,11.76,45.0,True,False,True,True,True,POINT (27.30154562618757 33.80357082347891),False,-1
183067339,2024-01-18 15:10:00,41.99431930569492,15.904836308562516,13.11,98.0,True,False,True,True,True,POINT (15.904836308562516 41.99431930569492),False,-1
183067339,2024-01-19 16:07:00,38.489672768442574,0.1192583525999344,12.09,110.0,True,False,True,True,True,POINT (0.1192583525999344 38.489672768442574),False,-1
183067339,2024-01-26 10:49:00,37.18691072347048,20.03088192475778,10.59,79.0,True,False,True,True,True,POINT (20.03088192475778 37.18691072347048),False,-1
183067339,2024-02-08 10:20:00,35.41745488540936,11.744827154874136,3.82,44.0,True,True,True,True,True,POINT (11.744827154874136 35.41745488540936),False,-1
183067339,2024-02-11 12:18:00,38.22044955662579,25.95196338616239,3.51,207.0,True,True,True,True,True,POINT (25.95196338616239 38.22044955662579),False,-1
183067339,2024-03-07 05:38:00,35.631844814536585,12.584384685358632,3.3,145.0,True,True,True,True,True,POINT (12.584384685358632 35.631844814536585),False,-1
183067339,2024-03-11 14:00:00,43.74469992096127,-4.865473710577674,14.34,112.0,True,False,True,True,True,POINT (-4.865473710577674 43.74469992096127),False,-1
183067339,2024-03-18 20:16:00,33.18521358297189,27.28456184168865,7.49,183.0,True,False,True,True,True,POINT (27.28456184168865 33.18521358297189),False,-1
183067339,2024-03-20 18:27:00,42.464990000682434,18.23775060378346,14.21,85.0,True,False,True,True,True,POINT (18.23775060378346 42.464990000682434),False,-1
183067339,2024-03-23 07:37:00,37.61011866245301,18.99001532734333,12.25,49.0,True,False,True,True,True,POINT (18.99001532734333 37.61011866245301),False,-1
183067339,2024-03-23 19:59:00,39.04222124786825,18.17579160050802,11.78,34.0,True,False,True,True,True,POINT (18.17579160050802 39.04222124786825),False,-1
183067339,2024-04-10 06:05:00,37.491285541994586,10.0286483087835,3.78,68.0,True,True,True,True,True,POINT (10.0286483087835 37.491285541994586),False,-1
183067339,2024-04-22 19:45:00,40.095305228939154,11.35911085867534,5.55,95.0,True,False,True,True,True,POINT (11.35911085867534 40.095305228939154),False,-1
183067339,2024-04-23 03:13:00,40.29302546703267,7.107360580445144,6.37,146.0,True,False,True,True,True,POINT (7.107360580445144 40.29302546703267),False,-1
183067339,2024-05-10 05:04:00,37.5947144913782,3.1047413335668743,11.33,55.0,True,False,True,True,True,POINT (3.1047413335668743 37.5947144913782),False,-1
183220272,2024-02-13 17:25:00,42.63168936932952,16.03191238522197,6.2,45.0,True,False,True,True,True,POINT (16.03191238522197 42.63168936932952),False,-1
183220272,2024-02-23 03:52:00,33.56452397434403,27.138616458667904,9.54,196.0,True,False,True,True,True,POINT (27.138616458667904 33.56452397434403),False,-1
183220272,2024-03-29 13:27:00,39.919615712189966,17.760648826485614,11.19,174.0,True,False,True,True,True,POINT (17.760648826485614 39.919615712189966),False,-1
183220272,2024-04-09 14:49:00,38.71327377416353,7.382999077004678,3.9,175.0,True,True,True,True,True,POINT (7.382999077004678 38.71327377416353),False,-1
183220272,2024-04-24 10:47:00,34.931278920744035,24.192481688777264,3.36,203.0,True,True,True,True,True,POINT (24.192481688777264 34.931278920744035),False,-1
183220272,2024-04-25 23:58:00,42.56413919922396,3.638345220689464,3.13,31.0,True,True,True,True,True,POINT (3.638345220689464 42.56413919922396),False,-1
183220272,2024-05-02 04:23:00,43.37993971449332,8.145416168559297,6.78,162.0,True,False,True,True,True,POINT (8.145416168559297 43.37993971449332),False,-1
195090004,2024-01-01 23:00:00,42.54421705352579,30.672021259554803,13.46,120.0,True,False,True,True,True,POINT (30.672021259554803 42.54421705352579),False,-1
195090004,2024-01-02 16:15:00,37.5460365710094,24.035037685656995,12.96,151.0,True,False,True,True,True,POINT (24.035037685656995 37.5460365710094),False,-1
195090004,2024-01-30 06:44:00,42.820672972230426,8.64944699250624,13.14,90.0,True,False,True,True,True,POINT (8.64944699250624 42.820672972230426),False,-1
195090004,2024-02-22 13:31:00,33.54922654364696,31.505542472156684,14.29,85.0,True,False,True,True,True,POINT (31.505542472156684 33.54922654364696),False,-1
195090004,2024-02-26 17:51:00,41.63027217131307,19.08474721426007,11.12,141.0,True,False,True,True,True,POINT (19.08474721426007 41.63027217131307),False,-1
195090004,2024-02-27 00:46:00,38.36533688978139,8.252576659782026,5.14,57.0,True,False,True,True,True,POINT (8.252576659782026 38.36533688978139),False,-1
195090004,2024-02-28 05:49:00,43.46086905494597,15.950053540647811,11.6,97.0,True,False,True,True,True,POINT (15.950053540647811 43.46086905494597),False,-1
195090004,2024-03-04 23:53:00,44.80647581453773,-2.284529472913243,3.16,131.0,True,True,True,True,True,POINT (-2.284529472913243 44.80647581453773),False,-1
195090004,2024-03-05 04:09:00,37.45520308938085,1.039355174187614,10.06,122.0,True,False,True,True,True,POINT (1.039355174187614 37.45520308938085),False,-1
195090004,2024-04-09 17:05:00,34.782934628357644,22.42137702007274,3.38,72.0,True,True,True,True,True,POINT (22.42137702007274 34.782934628357644),False,-1
195090004,2024-04-18 19:33:00,40.08031165930635,17.561651276242884,11.1,63.0,True,False,True,True,True,POINT (17.561651276242884 40.08031165930635),False,-1
206217339,2024-01-14 03:53:00,36.19566524032141,25.26209505720614,12.76,175.0,True,False,True,True,True,POINT (25.26209505720614 36.19566524032141),False,-1
206217339,2024-01-25 09:25:00,38.49682634842567,13.041700173822292,6.75,59.0,True,False,True,True,True,POINT (13.041700173822292 38.49682634842567),False,-1
206217339,2024-01-28 03:35:00,38.2237628086002,1.833456050014372,10.84,146.0,True,False,True,True,True,POINT (1.833456050014372 38.2237628086002),False,-1
206217339,2024-01-30 14:24:00,35.575131278779544,32.03669661637418,8.29,118.0,True,False,True,True,True,POINT (32.03669661637418 35.575131278779544),False,-1
206217339,2024-02-16 03:32:00,37.79159107230943,15.823662590782384,3.62,55.0,True,True,True,True,True,POINT (15.823662590782384 37.79159107230943),False,-1
206217339,2024-03-13 10:24:00,43.79351081334619,-4.899141720992958,9.06,198.0,True,False,True,True,True,POINT (-4.899141720992958 43.79351081334619),False,-1
206217339,2024-03-28 06:26:00,39.58697343897852,7.598694320763849,2.9,110.0,True,True,True,True,True,POINT (7.598694320763849 39.58697343897852),False,-1
206217339,2024-03-30 20:44:00,40.52004064405702,5.262668522174252,2.15,68.0,True,True,True,True,True,POINT (5.262668522174252 40.52004064405702),False,-1
206217339,2024-04-13 11:19:00,44.10856537209265,32.18553340334838,13.72,77.0,True,False,True,True,True,POINT (32.18553340334838 44.10856537209265),False,-1
206217339,2024-04-13 18:12:00,33.38752208963863,29.196997060774144,5.6,134.0,True,False,True,True,True,POINT (29.196997060774144 33.38752208963863),False,-1
206217339,2024-04-27 19:28:00,43.82499861058392,15.0602826466206,2.67,175.0,True,True,True,True,True,POINT (15.0602826466206 43.82499861058392),False,-1
224125443,2024-01-03 00:20:00,43.10838771426956,10.106593734815249,8.46,123.0,True,False,True,True,True,POINT (10.106593734815249 43.10838771426956),False,-1
224125443,2024-01-07 22:33:00,41.435234722548536,16.826513021682853,14.53,169.0,True,False,True,True,True,POINT (16.826513021682853 41.435234722548536),False,-1
224125443,2024-01-25 01:48:00,34.69229746320403,35.070132509632046,3.18,199.0,True,True,True,True,True,POINT (35.070132509632046 34.69229746320403),False,-1
224125443,2024-01-26 01:07:00,34.47504814158465,31.435022290881346,3.01,150.0,True,True,True,True,True,POINT (31.435022290881346 34.47504814158465),False,-1
224125443,2024-02-02 18:40:00,33.07894580646612,34.670845882178874,3.62,66.0,True,True,True,True,True,POINT (34.670845882178874 33.07894580646612),False,-1
224125443,2024-02-02 21:07:00,38.0712074153631,20.92878083844425,3.14,147.0,True,True,True,True,True,POINT (20.92878083844425 38.0712074153631),False,-1
224125443,2024-02-04 07:33:00,35.64450218971055,11.04185177628974,11.14,49.0,True,False,True,True,True,POINT (11.04185177628974 35.64450218971055),False,-1
224125443,2024-02-07 07:20:00,36.46086525382495,34.40655490171131,8.89,140.0,True,False,True,True,True,POINT (34.40655490171131 36.46086525382495),False,-1
224125443,2024-02-08 08:35:00,35.61265391393232,22.78345184053323,9.65,72.0,True,False,True,True,True,POINT (22.78345184053323 35.61265391393232),False,-1
224125443,2024-02-08 15:29:00,39.6934704223729,19.85599673655816,10.84,206.0,True,False,True,True,True,POINT (19.85599673655816 39.6934704223729),False,-1
224125443,2024-02-14 08:29:00,37.37046668144605,6.727715807320974,10.86,97.0,True,False,True,True,True,POINT (6.727715807320974 37.37046668144605),False,-1
224125443,2024-02-14 11:53:00,35.644637268190806,-3.338518457650428,6.85,47.0,True,False,True,True,True,POINT (-3.338518457650428 35.644637268190806),False,-1
224125443,2024-02-15 07:51:00,44.654359745705925,-4.786699594744364,8.03,148.0,True,False,True,True,True,POINT (-4.786699594744364 44.654359745705925),False,-1
224125443,2024-02-15 19:21:00,38.85976776341272,20.046963921318422,3.23,199.0,True,True,True,True,True,POINT (20.046963921318422 38.85976776341272),False,-1
224125443,2024-02-25 23:34:00,36.094371043738136,18.181539069970675,3.01,39.0,True,True,True,True,True,POINT (18.181539069970675 36.094371043738136),False,-1
224125443,2024-02-26 00:14:00,41.7342376251778,18.405892738030733,2.12,40.0,True,True,True,True,True,POINT (18.405892738030733 41.7342376251778),False,0
224125443,2024-02-29 02:03:00,37.09510935571068,18.8804162695811,7.08,91.0,True,False,True,True,True,POINT (18.8804162695811 37.09510935571068),False,-1
224125443,2024-03-02 15:53:00,35.830071945176456,20.63422944132816,12.25,88.0,True,False,True,True,True,POINT (20.63422944132816 35.830071945176456),False,-1
224125443,2024-03-08 11:10:00,39.60803893300215,24.56612315504341,2.81,37.0,True,True,True,True,True,POINT (24.56612315504341 39.60803893300215),False,-1
224125443,2024-03-08 19:53:00,39.5838691636292,6.445717321189715,13.37,58.0,True,False,True,True,True,POINT (6.445717321189715 39.5838691636292),False,-1
224125443,2024-03-08 23:02:00,43.33737505685218,33.27995936173914,12.47,46.0,True,False,True,True,True,POINT (33.27995936173914 43.33737505685218),False,-1
224125443,2024-03-18 02:15:00,40.16473805351582,11.707634973541548,8.91,33.0,True,False,True,True,True,POINT (11.707634973541548 40.16473805351582),False,-1
224125443,2024-04-03 21:37:00,34.08960960509403,17.628889817629123,3.68,80.0,True,True,True,True,True,POINT (17.628889817629123 34.08960960509403),False,-1
224125443,2024-04-09 19:56:00,36.24073513150887,21.637516220960496,9.96,162.0,True,False,True,True,True,POINT (21.637516220960496 36.24073513150887),False,-1
237543618,2024-01-03 07:34:00,34.65469415034445,33.22393832921885,2.45,84.0,True,True,True,True,True,POINT (33.22393832921885 34.65469415034445),False,-1
237543618,2024-01-12 03:15:00,37.08862519568406,5.17508971214335,3.16,62.0,True,True,True,True,True,POINT (5.17508971214335 37.08862519568406),False,-1
237543618,2024-01-13 03:55:00,44.16305183982068,32.21060386249392,5.57,132.0,True,False,True,True,True,POINT (32.21060386249392 44.16305183982068),False,-1
237543618,2024-02-12 06:52:00,39.45775492880288,24.68039718391324,3.31,148.0,True,True,True,True,True,POINT (24.68039718391324 39.45775492880288),False,-1
237543618,2024-02-18 19:33:00,43.40884935869481,8.41108628140325,8.29,138.0,True,False,True,True,True,POINT (8.41108628140325 43.40884935869481),False,-1
237543618,2024-02-20 11:26:00,42.675614296036414,17.24198039675847,11.3,134.0,True,False,True,True,True,POINT (17.24198039675847 42.675614296036414),False,-1
237543618,2024-02-25 11:48:00,37.84889936255336,26.76876066865173,13.47,204.0,True,False,True,True,True,POINT (26.76876066865173 37.84889936255336),False,-1
237543618,2024-03-06 03:19:00,37.929161278689065,15.592944492940177,3.67,128.0,True,True,True,True,True,POINT (15.592944492940177 37.929161278689065),False,-1
237543618,2024-03-13 11:48:00,42.03018388151226,30.053802513893388,2.48,94.0,True,True,True,True,True,POINT (30.053802513893388 42.03018388151226),False,-1
237543618,2024-03-13 15:01:00,38.36655890615053,1.6037605674249962,3.6,193.0,True,True,True,True,True,POINT (1.6037605674249962 38.36655890615053),False,-1
